row_num,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
224253,2020-09-08 22:03:22,4623560839669,fraud_Corwin-Romaguera,travel,7.74,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,4d8460c6464fed9d9306c4c5ce564ff3,1378677802,42.516721,-95.038079,1
200268,2020-08-30 22:16:06,6596735789587928,fraud_Boyer-Reichert,shopping_net,1169.13,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,6c7a8c3c1a2110dbde36255927cb3abc,1377900966,44.92971,-93.895188,1
1009952,2020-02-19 23:46:02,3533177016567295,fraud_Dooley-Thompson,misc_net,852.75,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,5772d41831f2f0d477349772a32bf627,1361317562,41.08258,-95.573292,1
1014764,2020-02-22 23:08:53,375623337201129,fraud_Mante Group,misc_net,805.42,Karen,Brewer,F,87896 Lisa Burgs,Isanti,MN,55040,45.4682,-93.2266,12568,Theatre director,1958-03-18,20b4033b4292f7549e199447e36d7a48,1361574533,46.279126,-94.044429,1
478965,2019-07-29 01:33:22,4254074738931278,"fraud_Streich, Hansen and Veum",gas_transport,24.03,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,36e66f084035c8776b0c30eb88b3687b,1343525602,42.049983000000005,-77.83993199999999,1
114586,2019-03-05 23:07:02,4306630852918,fraud_Bailey-Morar,grocery_pos,292.07,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,8eff9049bb13e98e1564a5f3130fc911,1330988822,38.558104,-89.516269,1
789564,2019-12-01 22:26:32,3541687240161491,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1067.1,Mark,Nguyen,M,62631 Ashley Ramp Apt. 965,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,a9058d058038e36e2aa00e46cc055e7e,1354400792,31.963517,-81.327885,1
1089449,2020-03-29 07:52:14,5501083170975659,"fraud_Osinski, Ledner and Leuschke",grocery_pos,308.46,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,db20d3705bf7b2a1f083da63f43b61e3,1364543534,41.803185,-82.026714,1
307059,2020-10-15 14:53:29,213113028819344,fraud_Thiel Ltd,travel,6.16,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,f6d74e08999186f28494886be4160997,1381848809,42.484872,-75.01002199999999,0
225140,2019-04-23 19:49:10,4683520018489354,"fraud_Bahringer, Bergnaum and Quitzon",home,118.89,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,11e058d3e9c9e0e6a0232835aeb19621,1335210550,34.304184,-117.928548,0
33822,2019-01-21 02:18:33,3554849923339851,"fraud_Reichert, Shanahan and Hayes",shopping_net,4.45,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,b02925412d458089b75e2e397cc828eb,1327112313,36.398842,-97.847217,0
64807,2019-02-08 03:04:09,3564839259330465,fraud_Bailey-Morar,grocery_pos,311.48,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,82cced124f1b4c8327d9aa0ff5d1ce17,1328670249,38.154261,-123.162765,1
116058,2019-03-06 20:41:45,2227671554547514,fraud_Schiller Ltd,personal_care,17.82,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,f730b2d4559d10b256268c772ed6ac87,1331066505,27.436181,-82.74771199999999,1
834250,2019-12-12 01:01:54,3534718226968689,fraud_Kuhn LLC,shopping_pos,940.02,Lisa,Lopez,F,32343 Saunders Course,Dongola,IL,62926,37.3712,-89.1349,2263,Scientific laboratory technician,1984-09-13,0b31ec17c930ecba2a0cbd2aabee709d,1355274114,36.758604,-89.44031899999999,1
175472,2020-08-22 00:57:48,30560609640617,fraud_DuBuque LLC,grocery_pos,335.75,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,0d55f6e0c879adb38417decebe031f3d,1377133068,41.145532,-92.542449,1
1176687,2020-05-05 22:06:19,2296006538441789,"fraud_Herman, Treutel and Dickens",misc_net,791.02,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,2f8745fa5225ea6a3ed75796b5ec798f,1367791579,39.884229,-73.025419,1
64200,2019-02-07 17:17:57,3544606805704278,fraud_Boyer PLC,shopping_net,901.63,Carolyn,Thomas,F,755 Solis Isle Suite 075,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,1952-05-07,6f9d3e2cf48dbefdd1cc51b1fc92bc67,1328635077,37.82326,-90.407825,1
20473,2020-06-28 15:05:32,6011893664860915,"fraud_Schneider, Hayes and Nikolaus",food_dining,66.57,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,b4f69566ecdb13554314dec64a52f932,1372431932,39.595297,-105.863631,0
189949,2019-04-08 06:41:32,36721445180895,fraud_Bailey-Morar,grocery_pos,300.98,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,bc09dd86d7ec118fa5e461adb9d05b0f,1333867292,42.627379,-74.598821,1
288426,2020-10-06 22:14:02,4755696071492,fraud_Kuhn LLC,shopping_pos,814.7,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,62b891d39bb4dc9961395a944056ab03,1381097642,33.271691,-97.344644,1
514518,2019-08-11 00:21:31,4189814094741,fraud_Kunze Inc,grocery_pos,295.23,Jason,Farmer,M,33165 Larry Walks Suite 960,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,1998-02-03,c4b9d7eb98feb33e74baf7a6e6632912,1344644491,34.336465999999994,-85.611071,1
215431,2020-09-05 22:42:55,2242542703101233,fraud_Schiller Ltd,personal_care,122.46,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,5256d18734dfb9ff75d6f9c0a2f673ae,1378420975,38.356841,-85.28635799999999,0
780454,2019-11-30 11:41:13,3546897637165774,"fraud_Tillman, Dickinson and Labadie",gas_transport,54.52,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,1952fa30063480c4b24d2a258a58daf8,1354275673,32.631312,-97.330171,0
288442,2020-10-06 22:21:04,3586955669388457,fraud_Jaskolski-Vandervort,misc_net,648.51,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",1994-12-08,3928c0a0cccd1ffca1495349360fff5e,1381098064,39.639832,-79.961841,1
602491,2019-09-13 10:53:56,344709867813900,"fraud_Robel, Cummerata and Prosacco",gas_transport,76.02,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,6bad20b67f0114ab8403cbb2916030ce,1347533636,27.787049,-80.66847800000001,0
140855,2020-08-09 19:11:36,676309913934,"fraud_Labadie, Treutel and Bode",shopping_net,5.83,Robert,Martinez,M,3683 Parrish Circles,Pueblo,CO,81005,38.2352,-104.66,151815,Further education lecturer,1988-01-04,a9e8c42af60428d1e75226501afb2cef,1376075496,37.971688,-104.684731,0
802306,2019-12-04 22:45:46,3506042666828517,fraud_Effertz LLC,entertainment,553.79,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,bcaff409083382f86cd8f489e209f168,1354661146,38.785294,-81.444001,1
215132,2019-04-20 02:23:56,4933461930348832,fraud_Koelpin and Sons,misc_net,845.48,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,b52defe2b6ae798bf6d77bc9440868dd,1334888636,44.035971,-93.19757,1
449659,2019-07-19 03:44:24,3573030041201292,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,114.97,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,6e4c4dbd71dbd671c9b397cdf2d327c4,1342669464,39.522992,-110.821529,0
931123,2020-01-05 02:11:54,3523843138706408,fraud_Padberg-Welch,grocery_pos,355.86,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,44600dd6c1ade5c9d830576645aa036a,1357351914,32.309394,-87.738552,1
134376,2020-08-07 11:49:57,4710826438164847414,"fraud_Boehm, Predovic and Reinger",misc_pos,9.0,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,e0ca6c066023a7d76601f1abde973c47,1375876197,49.155156,-109.158719,0
942845,2020-01-11 22:51:52,6506982560413523,fraud_Hills-Boyer,personal_care,20.62,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,6fc2a2f2119ccf391ce4e1737a641236,1357944712,33.648778,-93.226031,1
488869,2020-12-16 23:49:29,639046421587,fraud_Terry-Huel,shopping_net,1158.64,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,f73e97a4f59f9c0ffc90ffc9deede858,1387237769,40.843626,-80.706604,1
1194414,2020-05-13 22:29:52,3561212938177173,fraud_Cormier LLC,shopping_net,946.33,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1977-01-04,5cf3be0f8e9cb9615d0eab5446bac366,1368484192,33.553033,-84.891141,1
204703,2019-04-14 22:01:52,3548710338694745,fraud_Lemke-Gutmann,shopping_net,985.49,Michael,Rivera,M,731 Watson Spring,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,cc0abfcbd8bc4e9dc6226620b5de416f,1334440912,31.842884,-96.859952,1
146188,2019-03-20 00:00:58,38295635583927,fraud_Lockman Ltd,grocery_pos,367.34,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,d6e35e274b1959fcf3f4c975d791ca7f,1332201658,33.735487,-99.767666,1
747766,2019-11-16 11:06:11,3542162746848552,fraud_Harris Inc,gas_transport,20.48,Bradley,Anderson,M,3896 Gilmore Mill,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,e7cb8274c36ed911901e6096a929f80a,1353063971,43.095851,-94.159529,1
399919,2020-11-24 22:16:54,4972228199573984,fraud_Kris-Weimann,misc_net,710.24,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,1960-04-08,39839dd3b8a5e94718f6ec6d5569c084,1385331414,33.420656,-96.724637,1
327826,2020-10-25 03:24:29,4599285557366057,fraud_O'Keefe-Hudson,grocery_pos,310.37,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,316c009ec5c6c13de10869b9f8926ebc,1382671469,37.497359,-96.755223,1
311631,2020-10-17 23:37:09,378904938837132,"fraud_Cormier, Stracke and Thiel",entertainment,498.84,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,4a0bd1325a47cc9085a6b271e8d9c978,1382053029,34.883390000000006,-98.826247,1
213814,2020-09-05 02:04:57,341283058448499,fraud_Koepp-Parker,grocery_pos,323.22,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,fa22b443308f5ac1e52c3db23861b8dd,1378346697,31.600469,-84.291442,1
249275,2019-05-04 23:46:50,630412733309,fraud_Leannon-Ward,food_dining,117.07,Heather,Stanton,F,445 Jerry Lights Apt. 081,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,591c1da084b84b931ea9967716233177,1336175210,46.985958,-87.369849,1
57434,2019-02-03 23:26:33,378262805520186,"fraud_Streich, Dietrich and Barton",shopping_net,897.11,Jacob,Snow,M,93121 Zavala Extensions,Madisonville,LA,70447,30.4287,-90.1773,10150,Commercial horticulturist,1943-07-25,291ce9f3a5af71a89facbea4dcd8156f,1328311593,31.249502000000003,-89.77193199999999,1
795929,2019-12-02 23:02:45,5130484058948421,"fraud_Reichert, Shanahan and Hayes",shopping_net,834.12,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,1978-12-25,b29538fc714f1dc6b13ee24df3ef0947,1354489365,41.292091,-84.634289,1
1012843,2020-02-22 00:26:52,375623337201129,fraud_Erdman-Kertzmann,gas_transport,12.44,Karen,Brewer,F,87896 Lisa Burgs,Isanti,MN,55040,45.4682,-93.2266,12568,Theatre director,1958-03-18,6299ff06fe9cc23710c6cebf19d5dcaa,1361492812,46.009287,-93.63426,1
651075,2019-10-04 18:34:18,6011693194885790,fraud_Bernier and Sons,kids_pets,34.39,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,3a51ec8adaea6d65201bd5c8fad8e5d6,1349375658,46.431749,-92.703258,0
24264,2019-01-15 01:43:34,3511058278399773,fraud_Bernhard Inc,gas_transport,19.36,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,47863,39.5803,-87.4616,205,"Engineer, mining",1960-01-06,e8023956654e087e2618d340bac0c381,1326591814,40.030227,-88.445203,1
1011548,2020-02-21 03:53:19,4191109180926792,"fraud_Towne, Walker and Borer",grocery_net,76.83,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,25bfea9fced12be007e05fa0863d0c75,1361418799,38.925844,-82.747731,0
395871,2019-06-29 23:16:49,4092452671396169678,fraud_Hudson-Ratke,grocery_pos,339.17,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,0a9eb0ec016ac69f514277c593904659,1341011809,34.709581,-77.500031,1
910376,2019-12-29 04:07:01,3597337756918966,"fraud_Larkin, Stracke and Greenfelder",entertainment,7.67,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,de1990e3784ec9fa71b20d77e3bc1644,1356754021,40.308832,-77.093198,0
456109,2019-07-21 08:22:56,3552581383553463,fraud_Bins-Rice,gas_transport,10.84,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,e13051e588c1b10f9f79d23ba28a6352,1342858976,35.787206,-84.449058,1
51259,2019-01-30 23:23:41,561942763351,"fraud_Romaguera, Wehner and Tromp",kids_pets,18.47,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,cd0ef5b3dd72db4e4a65c4c04a8f2fd3,1327965821,38.171431,-77.68183499999999,1
309787,2020-10-16 23:47:57,4306586894261180,"fraud_Reichert, Shanahan and Hayes",shopping_net,1004.44,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,4a97787a643d704087df5a87336c0c0a,1381967277,39.454932,-86.339438,1
1286564,2020-06-16 23:15:41,584673555952,fraud_Labadie LLC,personal_care,22.61,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,569f4c355610f9e50c675259ca7eed5a,1371424541,47.980351,-101.655918,0
403438,2020-11-27 01:48:37,676275912597,fraud_Kunze Inc,grocery_pos,318.04,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,03574a96eda00aa671e3e43090eff97b,1385516917,45.411021000000005,-85.93476899999999,1
947794,2020-01-13 23:41:36,580954173374,fraud_Beer-Jast,kids_pets,46.29,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,1960-01-13,6c17dd45a24409c98939768f0f883e54,1358120496,41.153251,-73.587445,0
1134359,2020-04-17 19:22:24,2285066385084291,"fraud_Kerluke, Considine and Macejkovic",misc_net,880.17,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,a843f61dc7cf67d46da0d78d32ee8aa6,1366226544,31.774665,-89.00089399999999,1
387978,2019-06-26 22:35:06,4301028321766222513,"fraud_Osinski, Ledner and Leuschke",grocery_pos,325.83,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,90eeeb4971bd2eb860bad704402216a2,1340750106,40.050934000000005,-80.04272900000001,1
193782,2019-04-09 23:33:29,36721445180895,fraud_Gaylord-Powlowski,home,390.85,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,81ef48100978759edde393c40d8a384e,1334014409,43.256431,-73.723725,1
46393,2020-07-07 01:46:59,4260059589824237,fraud_Kuhic Inc,grocery_pos,85.88,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,1945-03-15,1cf0254a9b34511789b3527987205662,1373161619,42.271036,-101.589121,0
285459,2020-10-05 22:45:28,2297447006766555,fraud_Torphy-Goyette,shopping_pos,858.76,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,313e8137029a07ec00887cd8595e3540,1381013128,39.524357,-89.504846,1
601475,2019-09-12 20:02:17,6011381817520024,"fraud_Daugherty, Pouros and Beahan",shopping_pos,8.63,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,06f96de0ad7cdd08c97823318a43e6ec,1347480137,41.27003,-103.365889,0
459162,2019-07-22 01:13:32,676148621961,fraud_DuBuque LLC,grocery_pos,334.34,Jennifer,Vega,F,91644 Crystal Drives,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,1962-11-18,0898b7f36af8a2106e2a9d24a3790a26,1342919612,39.146549,-90.013188,1
779179,2019-11-30 04:22:58,6011382886333463,"fraud_Schultz, Simonis and Little",grocery_pos,133.95,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,7c6d79338ab806da32cc36f412f1a89a,1354249378,44.339126,-84.48269499999999,0
1118762,2020-04-10 22:50:17,4045036286570100739,fraud_Bins-Howell,personal_care,19.94,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,2841bf1081db0f158059c4691f56c621,1365634217,39.426717,-74.984174,1
88632,2019-02-22 01:01:40,573860193545,fraud_Hudson-Ratke,grocery_pos,349.92,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,6474fbb4a16119b23672446868f8232b,1329872500,41.342204,-88.64246899999999,1
455926,2019-07-21 07:16:54,4446368897795790,fraud_Murray-Smitham,grocery_pos,99.05,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,51cf13527c1a945554266b7e344aab17,1342855014,38.823178000000006,-75.874562,0
604044,2019-09-14 03:31:29,4855853415727304322,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,275.61,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,1954-06-30,e9602634705d9a41b6693f2b371307c5,1347593489,45.400134,-88.652345,1
16326,2020-06-27 00:42:18,3573386445588324,"fraud_Stroman, Hudson and Erdman",gas_transport,18.25,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,2e8c9135069fbe6f5aa93a8fa2ac655f,1372293738,44.744951,-98.214561,1
979440,2020-02-02 03:42:59,180048185037117,"fraud_Schultz, Simonis and Little",grocery_pos,320.52,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,ad0fddf9965cc9c425d29e6673f041cc,1359776579,40.091798,-73.57305799999999,1
920395,2019-12-30 18:51:21,38580485618059,fraud_Rippin-VonRueden,health_fitness,28.83,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,e5621bd38fda8fdf05ea5eb6cc2da24a,1356893481,49.372264,-103.827787,0
1219097,2020-05-24 23:42:32,4433091568498503,"fraud_Bernhard, Grant and Langworth",shopping_pos,1010.03,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,20882,39.2335,-77.1458,135332,Clinical biochemist,1936-03-28,1691d9d561f77b5e4e092488b2f35edb,1369438952,39.707414,-77.80797199999999,1
128931,2019-03-11 23:14:23,30143713661454,fraud_Larson-Moen,entertainment,574.19,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,a81698ef6dbb1d05938f6d1b5c5bf2d4,1331507663,48.454635,-97.297762,1
978577,2020-02-01 18:30:46,30029052116970,fraud_Bode-Rempel,kids_pets,136.25,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,1f0b1302895b31091fa862a138da8717,1359743446,42.259048,-79.392752,0
859792,2019-12-17 04:24:43,4128730454058057622,fraud_Roberts-Beahan,misc_pos,558.91,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,cb32725553df2d11154f65b4a8ba6d11,1355718283,31.686086,-95.209923,0
998594,2020-02-13 11:48:25,4826655832045236,"fraud_Heller, Gutmann and Zieme",grocery_pos,102.05,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,2d7b76decbcdf6e29b8ac56f2669ed17,1360756105,42.190393,-70.968336,0
1097735,2020-04-01 00:45:18,4562827002127,fraud_Cartwright-Harris,grocery_pos,276.93,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,1971-11-26,ebe669ed44cb49cb8511cac365fe10d6,1364777118,39.35925,-83.737629,1
254376,2019-05-06 16:38:48,4427805710168,fraud_Harris Group,food_dining,1.02,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,fdeeb3c477ce87b8793f21f1aa0533b8,1336322328,33.219299,-105.072454,0
